user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band
169,2026-01-28,referral,Europe,small,finance,treatment,1,1,23,0,0,0,1,0,0,0,0,0,3,4,1,,44.16,low_value,low_engagement,moderate_adoption
170,2026-02-13,partner,UK,small,finance,treatment,1,1,27,0,0,0,0,0,1,0,0,0,4,2,1,,89.54,mid_value,moderate_engagement,basic_adoption
171,2026-03-25,organic,North America,small,software,control,1,1,23,0,0,1,1,0,0,0,0,0,8,3,0,2.4,50.92,mid_value,moderate_engagement,basic_adoption
172,2026-01-30,paid_social,UK,small,finance,control,0,0,6,1,0,0,1,0,0,0,0,0,6,1,0,,61.61,mid_value,moderate_engagement,minimal_adoption
173,2026-03-03,paid_social,Europe,small,other,control,1,1,29,0,0,0,1,0,0,0,0,0,2,1,0,,85.64,mid_value,low_engagement,minimal_adoption
174,2026-03-16,organic,APAC,small,software,treatment,1,1,26,0,0,0,1,0,0,0,0,0,4,2,2,,80.32,mid_value,moderate_engagement,basic_adoption
175,2026-03-30,paid_search,North America,mid_market,healthcare,treatment,1,1,24,0,1,1,0,1,1,1,0,0,8,2,3,0.6,230.91,high_value,moderate_engagement,basic_adoption
176,2026-03-03,paid_search,Europe,mid_market,healthcare,control,1,1,25,0,1,1,1,1,0,0,0,1,9,3,2,5.6,253.73,high_value,high_engagement,basic_adoption
177,2026-01-01,partner,North America,small,other,treatment,1,1,28,0,0,0,0,1,1,1,0,0,8,3,1,,51.96,mid_value,moderate_engagement,basic_adoption
178,2026-01-27,direct,North America,mid_market,retail,treatment,1,1,28,0,1,1,1,1,0,0,0,0,7,3,0,5.4,164.52,high_value,moderate_engagement,basic_adoption
179,2026-03-03,referral,Europe,solo,software,control,1,1,27,0,1,1,0,0,1,0,0,0,12,6,0,0.6,24.17,low_value,high_engagement,moderate_adoption
180,2026-03-18,paid_search,UK,mid_market,software,control,1,1,25,0,1,0,1,0,0,0,0,0,6,2,0,,422.24,high_value,moderate_engagement,basic_adoption
181,2026-01-03,organic,North America,small,healthcare,treatment,1,1,29,0,0,0,1,0,0,0,0,0,7,5,0,,98.99,mid_value,moderate_engagement,moderate_adoption
182,2026-03-11,direct,North America,small,software,control,1,1,21,0,0,0,0,1,1,0,0,0,3,3,0,,80.08,mid_value,low_engagement,basic_adoption
183,2026-03-13,direct,Europe,small,finance,treatment,1,1,24,0,1,1,1,0,0,0,1,0,9,4,0,4.0,94.08,mid_value,high_engagement,moderate_adoption
184,2026-01-27,direct,Europe,small,finance,treatment,1,1,30,0,1,0,0,1,1,0,0,0,6,5,0,,70.76,mid_value,moderate_engagement,moderate_adoption
185,2026-01-09,partner,Europe,small,software,control,1,1,27,0,1,1,1,1,0,0,0,0,17,3,2,5.5,97.79,mid_value,power_engagement,basic_adoption
186,2026-03-03,paid_search,APAC,solo,finance,control,1,1,25,0,0,0,0,0,1,0,0,0,4,0,1,,20.57,low_value,moderate_engagement,minimal_adoption
187,2026-02-06,partner,Europe,solo,finance,treatment,1,1,24,0,1,1,1,0,0,0,0,0,10,2,0,1.6,27.7,low_value,high_engagement,basic_adoption
188,2026-02-20,paid_search,Europe,small,software,treatment,1,1,25,0,1,1,1,0,0,0,0,0,8,5,1,13.0,95.11,mid_value,moderate_engagement,moderate_adoption
189,2026-02-13,paid_search,Europe,solo,education,control,1,1,21,0,1,0,1,0,0,1,1,0,2,4,1,,23.65,low_value,low_engagement,moderate_adoption
190,2026-01-24,referral,APAC,solo,other,treatment,1,1,24,0,0,1,0,0,1,0,0,0,5,3,0,5.3,35.38,low_value,moderate_engagement,basic_adoption
191,2026-03-20,organic,Europe,solo,finance,treatment,1,1,21,0,1,1,1,0,0,1,0,0,8,10,1,0.6,40.18,low_value,moderate_engagement,broad_adoption
192,2026-02-28,organic,North America,solo,software,control,1,1,22,0,0,1,1,1,0,1,1,0,1,2,1,2.8,38.74,low_value,low_engagement,basic_adoption
193,2026-02-01,paid_search,North America,mid_market,other,control,1,1,29,0,0,0,1,0,0,0,0,0,2,3,0,,333.34,high_value,low_engagement,basic_adoption
194,2026-03-29,paid_search,Other,small,education,treatment,1,1,25,0,1,1,1,0,0,1,0,0,8,5,0,9.2,59.84,mid_value,moderate_engagement,moderate_adoption
195,2026-02-21,direct,North America,mid_market,other,control,1,1,29,0,0,0,0,1,1,0,0,0,7,4,0,,215.47,high_value,moderate_engagement,moderate_adoption
196,2026-03-03,organic,Europe,small,finance,treatment,1,1,29,0,1,1,1,1,0,1,0,0,15,4,0,4.7,58.76,mid_value,high_engagement,moderate_adoption
197,2026-02-27,organic,APAC,mid_market,healthcare,treatment,1,1,30,0,1,1,1,1,0,0,0,0,6,8,0,5.9,150.82,high_value,moderate_engagement,broad_adoption
198,2026-02-21,organic,Europe,small,other,control,1,1,25,0,1,1,0,1,1,0,0,0,12,9,2,4.6,128.03,mid_value,high_engagement,broad_adoption
199,2026-01-12,organic,North America,small,healthcare,control,1,1,23,0,1,1,0,0,1,0,0,0,9,4,0,4.2,61.33,mid_value,high_engagement,moderate_adoption
200,2026-02-08,organic,North America,small,retail,treatment,1,1,24,0,1,1,1,0,0,0,0,0,5,7,1,3.0,52.99,mid_value,moderate_engagement,broad_adoption
201,2026-01-02,referral,North America,small,retail,control,1,1,25,0,0,1,0,1,1,0,0,1,7,0,0,11.8,121.54,mid_value,moderate_engagement,minimal_adoption
202,2026-01-03,paid_search,North America,small,other,treatment,1,1,26,0,0,1,1,0,0,0,0,0,13,6,1,8.5,109.83,mid_value,high_engagement,moderate_adoption
203,2026-02-25,referral,Other,mid_market,other,control,1,1,26,0,1,1,0,1,1,0,0,0,11,5,1,4.7,233.39,high_value,high_engagement,moderate_adoption
204,2026-03-22,direct,UK,mid_market,finance,control,1,1,28,0,0,1,0,0,1,0,0,0,10,2,0,2.1,314.45,high_value,high_engagement,basic_adoption
205,2026-02-28,referral,UK,small,software,control,1,1,28,0,1,1,0,1,1,0,0,0,8,5,1,1.3,49.61,low_value,moderate_engagement,moderate_adoption
206,2026-01-02,organic,Europe,enterprise,software,control,1,1,28,0,0,0,1,1,0,0,0,1,5,5,0,,996.97,enterprise_value,moderate_engagement,moderate_adoption
207,2026-01-02,organic,North America,enterprise,other,treatment,1,1,23,0,1,0,1,1,0,0,0,0,6,4,1,,755.73,enterprise_value,moderate_engagement,moderate_adoption
208,2026-02-23,direct,North America,small,finance,treatment,1,1,24,0,1,1,0,0,1,0,0,0,16,4,0,7.4,83.63,mid_value,power_engagement,moderate_adoption
209,2026-03-28,paid_social,North America,mid_market,software,control,1,1,24,0,0,1,0,0,1,0,0,0,8,1,0,2.8,257.47,high_value,moderate_engagement,minimal_adoption
210,2026-01-01,partner,Europe,solo,other,control,1,1,27,0,0,0,0,1,1,0,0,0,2,3,0,,35.0,low_value,low_engagement,basic_adoption
211,2026-01-19,partner,Europe,solo,healthcare,control,1,1,25,0,0,0,1,1,0,0,0,1,5,2,1,,30.8,low_value,moderate_engagement,basic_adoption
212,2026-01-02,direct,Europe,solo,other,control,1,1,24,0,1,1,0,0,1,0,0,0,6,5,2,6.5,20.47,low_value,moderate_engagement,moderate_adoption
213,2026-02-22,direct,Europe,mid_market,healthcare,control,1,1,30,0,1,0,1,0,0,0,0,0,8,0,0,,355.71,high_value,moderate_engagement,minimal_adoption
214,2026-02-13,paid_social,Other,solo,finance,treatment,1,1,25,0,1,1,1,1,0,0,0,0,5,5,0,3.5,32.58,low_value,moderate_engagement,moderate_adoption
215,2026-03-31,paid_search,North America,solo,software,treatment,1,1,21,0,1,1,0,1,1,0,0,0,8,3,1,3.5,28.78,low_value,moderate_engagement,basic_adoption
216,2026-02-01,direct,Europe,solo,finance,treatment,1,1,24,0,0,1,0,1,1,0,0,0,8,8,0,3.8,46.06,low_value,moderate_engagement,broad_adoption
217,2026-03-11,paid_social,North America,small,software,control,1,1,27,0,0,0,1,1,0,1,0,0,4,1,0,,52.28,mid_value,moderate_engagement,minimal_adoption
218,2026-02-01,organic,Europe,small,retail,treatment,1,1,23,0,0,0,1,0,0,0,0,1,3,1,1,,113.43,mid_value,low_engagement,minimal_adoption
219,2026-03-09,referral,North America,solo,finance,treatment,1,1,27,0,0,0,0,1,1,0,0,0,7,4,0,,22.51,low_value,moderate_engagement,moderate_adoption
220,2026-02-24,paid_social,Europe,small,software,treatment,1,1,25,0,1,0,1,1,0,0,0,0,8,6,0,,148.03,mid_value,moderate_engagement,moderate_adoption
221,2026-03-16,direct,North America,solo,healthcare,control,1,1,21,0,0,1,0,1,1,0,0,0,10,4,3,11.1,54.67,mid_value,high_engagement,moderate_adoption
222,2026-02-25,referral,North America,small,education,treatment,1,1,24,0,1,1,1,1,0,0,0,0,12,3,1,3.1,81.68,mid_value,high_engagement,basic_adoption
223,2026-01-17,paid_search,APAC,mid_market,other,control,0,0,9,1,1,0,1,0,0,0,0,0,0,1,0,,330.93,high_value,low_engagement,minimal_adoption
224,2026-02-07,direct,North America,enterprise,healthcare,treatment,1,1,23,0,0,0,0,0,1,0,0,0,11,3,1,,1229.78,enterprise_value,high_engagement,basic_adoption
225,2026-01-24,partner,North America,small,software,control,1,1,24,0,0,0,1,0,0,0,0,0,7,5,0,,94.59,mid_value,moderate_engagement,moderate_adoption
226,2026-03-10,referral,Europe,small,education,treatment,1,1,26,0,0,1,1,1,0,0,0,0,10,6,0,4.2,121.86,mid_value,high_engagement,moderate_adoption
227,2026-03-11,paid_search,Europe,enterprise,retail,control,1,1,30,0,0,0,1,0,0,0,0,0,4,0,1,,936.44,enterprise_value,moderate_engagement,minimal_adoption
228,2026-03-27,paid_search,UK,small,other,control,1,1,24,0,0,0,0,0,1,0,0,0,6,3,0,,117.9,mid_value,moderate_engagement,basic_adoption
229,2026-01-11,referral,Europe,mid_market,healthcare,control,1,1,27,0,1,1,0,0,1,0,0,0,10,2,2,12.2,169.67,high_value,high_engagement,basic_adoption
230,2026-01-16,organic,North America,small,finance,control,1,1,28,0,1,1,1,1,0,0,0,0,5,6,0,12.1,110.5,mid_value,moderate_engagement,moderate_adoption
231,2026-03-14,organic,North America,solo,other,treatment,1,1,23,0,1,1,0,1,1,0,0,0,8,4,1,4.0,21.16,low_value,moderate_engagement,moderate_adoption
232,2026-02-28,referral,UK,small,healthcare,control,1,1,23,0,0,0,0,0,1,0,0,0,5,0,1,,67.21,mid_value,moderate_engagement,minimal_adoption
233,2026-03-11,paid_social,North America,small,software,control,1,1,22,0,0,0,0,0,1,0,0,1,15,4,1,,97.59,mid_value,high_engagement,moderate_adoption
234,2026-03-21,paid_search,APAC,small,healthcare,treatment,1,1,26,0,0,0,1,0,0,0,0,0,6,3,1,,69.18,mid_value,moderate_engagement,basic_adoption
235,2026-01-03,organic,Europe,small,software,control,1,1,26,0,0,1,0,0,1,0,0,0,10,2,2,24.7,74.66,mid_value,high_engagement,basic_adoption
236,2026-01-20,paid_search,UK,mid_market,education,treatment,1,1,21,0,1,1,0,0,1,0,0,0,9,5,1,10.7,308.76,high_value,high_engagement,moderate_adoption
237,2026-02-28,referral,APAC,small,healthcare,treatment,1,1,29,0,0,0,0,1,1,0,0,0,4,1,1,,110.58,mid_value,moderate_engagement,minimal_adoption
238,2026-02-05,organic,Europe,small,software,treatment,1,1,22,0,1,1,1,0,0,0,0,0,9,5,2,5.3,99.95,mid_value,high_engagement,moderate_adoption
239,2026-01-19,organic,Europe,small,education,control,1,1,24,0,1,1,0,1,1,0,0,0,11,2,1,3.5,61.43,mid_value,high_engagement,basic_adoption
240,2026-03-31,referral,Europe,small,healthcare,control,1,1,29,0,1,0,1,0,0,0,0,0,4,1,0,,73.14,mid_value,moderate_engagement,minimal_adoption
241,2026-03-08,direct,Europe,solo,software,treatment,1,1,27,0,1,0,0,1,1,0,0,0,6,3,0,,23.96,low_value,moderate_engagement,basic_adoption
242,2026-01-19,paid_social,Europe,small,software,control,1,1,23,0,1,0,1,1,0,0,0,1,3,1,1,,101.14,mid_value,low_engagement,minimal_adoption
243,2026-01-20,organic,North America,solo,education,treatment,1,1,30,0,0,0,0,0,1,1,1,0,5,5,1,,22.62,low_value,moderate_engagement,moderate_adoption
244,2026-03-12,paid_search,UK,small,finance,treatment,1,1,22,0,0,1,0,0,1,1,1,0,6,3,3,3.1,62.37,mid_value,moderate_engagement,basic_adoption
245,2026-02-21,partner,North America,small,education,treatment,1,1,29,0,0,1,0,0,1,1,1,0,7,3,1,3.7,96.08,mid_value,moderate_engagement,basic_adoption
246,2026-02-02,organic,North America,enterprise,software,treatment,1,1,22,0,0,1,0,1,1,1,1,0,9,6,1,3.5,1103.95,enterprise_value,high_engagement,moderate_adoption
247,2026-02-09,paid_social,Europe,enterprise,software,treatment,1,1,24,0,1,0,0,1,1,0,0,1,4,2,2,,591.41,enterprise_value,moderate_engagement,basic_adoption
248,2026-02-08,paid_search,North America,mid_market,education,control,1,1,22,0,0,1,0,0,1,0,0,0,7,3,0,12.0,218.33,high_value,moderate_engagement,basic_adoption
249,2026-03-23,organic,UK,enterprise,retail,treatment,1,1,27,0,0,0,1,1,0,1,1,0,4,5,0,,1386.73,enterprise_value,moderate_engagement,moderate_adoption
250,2026-01-01,partner,APAC,solo,finance,control,1,1,26,0,1,0,0,0,1,0,0,1,4,1,0,,17.39,low_value,moderate_engagement,minimal_adoption
251,2026-01-11,referral,Other,enterprise,other,control,1,0,0,1,0,0,0,0,1,0,0,0,6,2,1,,951.22,enterprise_value,moderate_engagement,basic_adoption
252,2026-02-26,referral,Europe,solo,software,control,1,1,23,0,1,1,1,0,0,0,0,0,9,2,2,7.4,31.13,low_value,high_engagement,basic_adoption
253,2026-03-30,organic,Europe,small,other,control,1,1,27,0,0,1,1,0,0,0,0,1,7,7,0,16.6,244.61,high_value,moderate_engagement,broad_adoption
254,2026-02-19,organic,North America,solo,retail,control,1,1,28,0,1,1,1,1,0,0,0,0,9,4,0,2.8,31.36,low_value,high_engagement,moderate_adoption
255,2026-01-23,paid_social,Europe,,software,treatment,1,1,21,0,1,0,0,1,1,0,0,0,14,7,0,,1401.81,enterprise_value,high_engagement,broad_adoption
256,2026-01-31,paid_social,North America,small,healthcare,control,1,1,28,0,0,1,1,1,0,0,0,0,9,3,1,9.4,61.53,mid_value,high_engagement,basic_adoption
257,2026-02-11,organic,North America,small,other,control,1,1,21,0,0,1,1,0,0,0,0,0,4,5,0,1.6,106.68,mid_value,moderate_engagement,moderate_adoption
258,2026-01-07,organic,UK,enterprise,retail,control,1,1,26,0,1,1,0,1,1,0,0,0,12,3,2,5.7,1105.48,enterprise_value,high_engagement,basic_adoption
259,2026-01-16,organic,North America,small,healthcare,control,1,1,22,0,1,1,1,0,0,0,0,0,7,1,2,4.3,150.52,high_value,moderate_engagement,minimal_adoption
260,2026-03-31,direct,North America,small,finance,control,1,1,29,0,0,1,1,0,0,0,0,0,12,3,0,2.0,47.97,low_value,high_engagement,basic_adoption
261,2026-03-01,partner,UK,solo,education,treatment,1,1,30,0,0,0,1,0,0,0,0,0,9,4,0,,45.08,low_value,high_engagement,moderate_adoption
262,2026-01-02,direct,North America,mid_market,other,treatment,1,1,30,0,0,0,1,0,0,1,0,0,7,4,1,,300.17,high_value,moderate_engagement,moderate_adoption
263,2026-01-01,organic,North America,enterprise,education,treatment,1,1,30,0,1,1,1,0,0,0,0,0,9,2,0,2.6,860.49,enterprise_value,high_engagement,basic_adoption
264,2026-02-17,direct,North America,enterprise,retail,treatment,1,1,23,0,1,1,0,1,1,0,0,0,16,8,2,0.4,767.83,enterprise_value,power_engagement,broad_adoption
265,2026-01-12,organic,UK,solo,software,treatment,1,1,24,0,0,1,1,0,0,0,0,0,10,4,1,3.8,24.18,low_value,high_engagement,moderate_adoption
266,2026-03-10,paid_social,Europe,solo,other,treatment,1,1,30,0,1,0,0,0,1,0,0,0,6,8,1,,30.0,low_value,moderate_engagement,broad_adoption
267,2026-02-06,partner,UK,small,software,treatment,1,1,25,0,1,1,0,0,1,0,0,0,8,3,1,0.7,70.27,mid_value,moderate_engagement,basic_adoption
268,2026-02-01,paid_search,North America,small,education,treatment,1,1,23,0,1,0,0,0,1,0,0,1,5,1,3,,81.27,mid_value,moderate_engagement,minimal_adoption
269,2026-01-09,paid_search,UK,small,software,treatment,1,1,27,0,1,1,1,1,0,1,0,1,12,7,0,2.0,93.88,mid_value,high_engagement,broad_adoption
270,2026-01-19,organic,Europe,small,healthcare,control,1,1,22,0,0,1,1,0,0,0,0,0,5,2,0,10.4,71.65,mid_value,moderate_engagement,basic_adoption
271,2026-02-17,organic,North America,mid_market,retail,control,1,1,27,0,1,1,1,0,0,1,0,0,14,5,1,6.4,121.41,mid_value,high_engagement,moderate_adoption
272,2026-03-21,paid_social,Europe,enterprise,education,treatment,1,1,25,0,0,0,1,0,0,0,0,0,11,2,0,,1198.62,enterprise_value,high_engagement,basic_adoption
273,2026-01-03,referral,Europe,solo,other,control,1,1,29,0,1,1,0,1,1,0,0,0,9,3,1,1.3,42.12,low_value,high_engagement,basic_adoption
274,2026-01-20,referral,Europe,small,finance,treatment,0,0,10,1,0,0,1,1,0,0,0,0,5,3,1,,77.16,mid_value,moderate_engagement,basic_adoption
275,2026-01-24,paid_social,Europe,solo,software,treatment,1,1,29,0,0,0,0,1,1,0,0,0,3,5,2,,24.16,low_value,low_engagement,moderate_adoption
276,2026-02-23,referral,North America,small,other,treatment,0,0,11,1,1,1,1,1,0,1,1,0,8,5,2,0.9,58.52,mid_value,moderate_engagement,moderate_adoption
277,2026-02-02,organic,Europe,small,software,control,1,1,28,0,0,0,1,1,0,0,0,0,9,3,1,,34.82,low_value,high_engagement,basic_adoption
278,2026-01-24,organic,Europe,small,retail,treatment,1,1,25,0,1,1,1,0,0,0,0,0,16,6,0,2.5,128.65,mid_value,power_engagement,moderate_adoption
279,2026-03-16,direct,Europe,enterprise,other,treatment,1,1,23,0,1,0,1,0,0,0,0,0,4,2,1,,543.1,enterprise_value,moderate_engagement,basic_adoption
280,2026-03-13,organic,Europe,small,other,treatment,1,1,30,0,1,0,1,1,0,0,0,1,9,6,0,,74.57,mid_value,high_engagement,moderate_adoption
281,2026-02-05,referral,APAC,small,finance,treatment,1,1,21,0,0,1,1,0,0,0,0,0,11,3,0,2.0,101.74,mid_value,high_engagement,basic_adoption
282,2026-02-07,organic,APAC,mid_market,retail,treatment,1,1,30,0,1,0,0,1,1,0,0,0,6,2,0,,358.25,high_value,moderate_engagement,basic_adoption
283,2026-03-25,referral,Europe,mid_market,healthcare,treatment,1,1,23,0,1,0,0,1,1,0,0,0,3,1,1,,275.92,high_value,low_engagement,minimal_adoption
284,2026-03-30,referral,UK,small,finance,control,1,1,26,0,0,0,1,0,0,0,0,0,6,3,0,,57.28,mid_value,moderate_engagement,basic_adoption
285,2026-01-25,organic,North America,mid_market,software,control,1,1,24,0,0,1,0,1,1,0,0,0,12,11,1,6.5,336.96,high_value,high_engagement,broad_adoption
286,2026-01-18,organic,UK,small,education,treatment,1,1,26,0,0,0,1,0,0,0,0,0,7,4,1,,89.64,mid_value,moderate_engagement,moderate_adoption
287,2026-03-23,referral,Europe,mid_market,software,control,1,1,24,0,0,0,0,0,1,0,0,0,8,3,1,,454.28,high_value,moderate_engagement,basic_adoption
288,2026-03-07,paid_search,North America,small,retail,treatment,1,1,29,0,1,0,0,0,1,0,0,0,6,0,0,,72.4,mid_value,moderate_engagement,minimal_adoption
289,2026-02-23,organic,North America,solo,retail,treatment,1,1,28,0,1,1,1,1,0,0,0,0,13,3,2,4.3,26.56,low_value,high_engagement,basic_adoption
290,2026-02-04,referral,North America,mid_market,finance,control,1,1,30,0,0,0,0,0,1,0,0,0,3,3,0,,105.11,mid_value,low_engagement,basic_adoption
291,2026-03-21,organic,North America,small,software,control,1,1,26,0,1,1,1,1,0,0,0,1,11,4,2,5.2,141.55,mid_value,high_engagement,moderate_adoption
292,2026-03-02,partner,North America,small,education,control,1,1,30,0,0,0,0,0,1,0,0,0,5,0,0,,106.64,mid_value,moderate_engagement,minimal_adoption
293,2026-02-10,paid_social,North America,mid_market,healthcare,control,1,1,28,0,1,1,1,1,0,0,0,0,8,0,3,12.4,186.48,high_value,moderate_engagement,minimal_adoption
294,2026-02-02,organic,UK,small,retail,control,1,1,27,0,1,0,0,0,1,0,0,0,3,4,1,,61.53,mid_value,low_engagement,moderate_adoption
295,2026-03-09,referral,North America,small,software,treatment,1,1,25,0,1,1,0,0,1,0,0,1,5,6,0,4.6,64.7,mid_value,moderate_engagement,moderate_adoption
296,2026-02-02,,North America,mid_market,software,treatment,1,1,29,0,1,1,1,1,0,0,0,0,14,3,0,4.0,249.1,high_value,high_engagement,basic_adoption
297,2026-01-14,paid_search,APAC,mid_market,software,control,1,1,24,0,0,0,0,0,1,0,0,0,6,2,1,,311.44,high_value,moderate_engagement,basic_adoption
298,2026-01-21,paid_search,North America,mid_market,software,control,1,1,24,0,0,1,0,0,1,0,0,0,6,3,0,9.5,236.73,high_value,moderate_engagement,basic_adoption
299,2026-02-17,paid_search,APAC,mid_market,software,treatment,1,1,30,0,0,0,1,1,0,0,0,0,4,2,0,,197.0,high_value,moderate_engagement,basic_adoption
300,2026-01-20,organic,Europe,mid_market,retail,treatment,1,1,29,0,0,1,1,1,0,0,0,0,9,3,3,3.1,245.82,high_value,high_engagement,basic_adoption
301,2026-01-08,organic,North America,mid_market,software,treatment,1,1,24,0,1,1,1,1,0,1,1,0,15,2,1,8.6,187.59,high_value,high_engagement,basic_adoption
302,2026-01-07,paid_search,North America,small,software,treatment,1,1,24,0,0,0,0,1,1,0,0,1,4,2,0,,47.7,low_value,moderate_engagement,basic_adoption
303,2026-03-08,organic,North America,solo,software,control,1,1,28,0,0,0,0,0,1,1,1,0,7,0,0,,63.12,mid_value,moderate_engagement,minimal_adoption
304,2026-01-17,referral,North America,small,retail,control,1,1,26,0,0,0,0,1,1,0,0,0,8,5,1,,50.25,mid_value,moderate_engagement,moderate_adoption
305,2026-02-02,referral,North America,solo,healthcare,treatment,1,1,27,0,1,0,1,1,0,0,0,0,5,0,0,,22.54,low_value,moderate_engagement,minimal_adoption
306,2026-02-17,paid_social,North America,solo,finance,control,1,1,24,0,0,0,1,0,0,0,0,0,1,5,2,,13.87,low_value,low_engagement,moderate_adoption
307,2026-03-17,referral,North America,enterprise,retail,control,1,1,21,0,1,0,0,0,1,0,0,0,6,3,0,,1163.82,enterprise_value,moderate_engagement,basic_adoption
308,2026-02-28,partner,Europe,small,healthcare,treatment,1,1,24,0,1,1,0,1,1,0,0,0,12,10,0,3.3,54.56,mid_value,high_engagement,broad_adoption
309,2026-03-27,paid_social,North America,mid_market,software,control,1,1,24,0,1,0,0,1,1,0,0,0,5,3,0,,474.41,high_value,moderate_engagement,basic_adoption
310,2026-01-22,paid_social,UK,small,other,control,1,1,22,0,0,1,0,1,1,0,1,0,12,1,1,8.4,84.36,mid_value,high_engagement,minimal_adoption
