listing_id,seller_id,buyer_id,category,item_price,shipping_price,listing_age_days,views,likes,add_to_cart,purchased,seller_rating,buyer_returning,region,add_to_cart_invalid_flag,purchased_invalid_flag,buyer_returning_invalid_flag,add_to_cart_clean,purchased_clean,buyer_returning_clean,seller_rating_missing_flag,item_price_invalid_flag,views_invalid_flag,listing_age_days_invalid_flag,likes_invalid_flag,seller_rating_invalid_flag
876,242,223,electronics,32.41,4.99,68,20,7,0,1,4.36,no,Pärnu,False,False,False,0,1,0,False,False,False,False,False,False
877,220,448,shoes,87.05,3.49,9,5,2,0,0,4.95,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
878,126,365,shoes,21.06,3.49,29,10,4,0,0,4.51,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
879,58,675,shoes,13.55,5.99,10,34,3,1,1,4.45,yes,Narva,False,False,False,1,1,1,False,False,False,False,False,False
880,148,326,electronics,15.54,5.99,37,37,3,0,0,4.61,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
881,220,467,clothing,11.44,5.99,4,39,7,0,0,4.39,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
882,200,414,clothing,14.16,2.49,53,30,3,0,0,4.72,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
883,61,455,accessories,18.93,5.99,4,16,2,0,0,4.41,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
884,127,586,electronics,9.17,2.49,7,29,1,1,0,4.76,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
885,105,233,clothing,24.8,5.99,25,20,4,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
886,167,224,clothing,46.14,2.49,9,7,2,0,0,4.35,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
887,1,412,clothing,13.0,4.99,17,15,4,0,0,4.55,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
888,131,572,clothing,71.06,4.99,11,67,7,0,0,4.76,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
889,205,335,shoes,35.08,3.49,24,1000,4,1,0,4.45,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
890,92,222,accessories,50.47,2.49,5,54,5,0,1,4.76,no,Tartu,False,False,False,0,1,0,False,False,False,False,False,False
891,190,37,accessories,15.48,2.99,1,120,8,1,0,4.79,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
892,249,278,bags,44.62,3.49,6,32,4,0,0,,yes,Pärnu,False,False,False,0,0,1,True,False,False,False,False,False
893,191,196,shoes,11.42,4.99,12,144,3,0,0,4.39,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
894,113,484,electronics,45.75,2.49,3,190,7,1,1,4.27,no,Narva,False,False,False,1,1,0,False,False,False,False,False,False
895,153,242,shoes,27.67,5.99,8,6,4,0,0,4.49,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
896,56,324,home,36.14,2.99,9,37,5,0,0,,yes,Pärnu,False,False,False,0,0,1,True,False,False,False,False,False
897,161,192,bags,10.77,4.99,1,32,8,0,0,4.8,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
898,166,17,clothing,13.11,3.49,16,20,4,0,0,4.19,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
899,117,524,accessories,37.27,2.49,39,47,3,1,0,5.0,yes,Tartu,False,False,False,1,0,1,False,False,False,False,False,False
900,134,401,clothing,12.63,2.99,3,31,1,0,0,5.0,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
901,58,22,accessories,33.93,2.49,16,15,1,1,1,4.6,yes,Narva,False,False,False,1,1,1,False,False,False,False,False,False
902,44,474,clothing,9.42,5.99,20,29,8,0,0,4.9,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
903,173,120,clothing,44.42,3.49,10,89,5,0,0,4.03,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
904,160,210,electronics,10.35,2.49,22,35,3,0,0,,no,Tartu,False,False,False,0,0,0,True,False,False,False,False,False
905,173,306,clothing,36.11,4.99,10,53,5,0,0,4.39,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
906,61,270,electronics,38.01,3.49,13,23,4,1,0,4.56,no,Other,False,False,False,1,0,0,False,False,False,False,False,False
907,47,687,clothing,15.06,4.99,0,45,3,0,0,3.95,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
908,149,285,bags,36.87,2.49,21,10,1,0,0,4.77,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
909,80,676,accessories,29.44,3.49,19,19,5,1,0,4.21,no,Tallinn,False,False,False,1,0,0,False,False,False,False,False,False
910,118,227,shoes,16.82,4.99,1,27,3,0,0,4.64,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
911,213,381,clothing,12.11,5.99,8,10,4,0,1,4.41,yes,Tallinn,False,False,False,0,1,1,False,False,False,False,False,False
912,203,460,clothing,6.21,5.99,70,14,9,0,0,4.22,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
913,229,7,clothing,31.34,2.49,10,40,7,0,0,4.32,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
914,164,29,clothing,8.2,3.49,13,34,5,0,0,4.68,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
915,227,33,accessories,26.23,2.99,43,62,4,0,0,4.15,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
916,147,646,home,20.4,3.49,23,17,1,0,0,4.34,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
917,20,79,electronics,39.46,5.99,16,32,7,0,1,4.83,no,Tallinn,False,False,False,0,1,0,False,False,False,False,False,False
918,185,459,accessories,19.86,4.99,29,16,2,0,0,5.0,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
919,146,570,accessories,19.48,2.99,36,57,7,0,1,,no,Narva,False,False,False,0,1,0,True,False,False,False,False,False
920,47,538,accessories,40.95,2.49,11,88,4,0,0,4.28,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
921,233,482,clothing,31.02,2.99,12,46,6,1,0,4.47,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
922,49,430,home,30.61,2.49,9,78,5,0,0,4.61,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
923,14,285,accessories,204.42,2.99,61,31,6,0,0,4.48,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
924,143,516,bags,8.37,2.49,22,62,6,0,0,4.92,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
925,159,99,clothing,41.67,2.49,2,32,2,0,0,4.68,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
926,1,397,shoes,37.66,2.99,36,12,5,0,0,4.92,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
927,117,489,shoes,12.04,2.99,12,37,5,0,0,4.49,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
928,54,39,electronics,20.68,2.49,1,12,7,0,0,5.0,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
929,118,271,bags,23.87,5.99,14,246,3,0,0,4.54,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
930,3,157,shoes,22.33,2.99,10,22,2,0,0,4.26,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
931,144,75,home,30.99,3.49,38,54,5,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
932,215,130,clothing,66.82,4.99,4,30,7,0,0,3.96,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
933,185,687,shoes,52.31,2.49,32,80,4,0,0,4.34,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
934,203,84,clothing,9.79,2.49,15,5,5,0,0,,yes,Tartu,False,False,False,0,0,1,True,False,False,False,False,False
935,12,22,accessories,37.92,4.99,1,59,4,0,0,5.0,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
936,74,459,home,62.19,5.99,64,121,6,0,0,5.0,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
937,224,539,clothing,32.16,4.99,13,15,2,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
938,16,382,electronics,52.65,2.99,6,7,5,0,0,4.48,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
939,200,440,clothing,100.34,4.99,11,22,3,1,0,5.0,no,Other,False,False,False,1,0,0,False,False,False,False,False,False
940,102,604,home,50.23,2.49,35,13,6,1,0,4.73,no,Tallinn,False,False,False,1,0,0,False,False,False,False,False,False
941,204,21,accessories,29.21,4.99,7,17,4,0,0,4.94,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
942,152,303,electronics,50.99,3.49,4,52,4,0,0,4.66,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
943,156,84,clothing,27.15,2.99,2,29,7,0,0,4.58,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
944,117,659,home,24.95,4.99,6,14,1,0,1,,no,Other,False,False,False,0,1,0,True,False,False,False,False,False
945,8,453,accessories,19.18,2.49,27,51,2,0,0,4.53,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
946,122,387,clothing,73.29,2.99,11,55,5,0,0,4.81,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
947,92,507,electronics,13.83,2.49,5,22,2,0,0,4.73,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
948,164,257,clothing,71.71,5.99,3,34,5,0,0,4.59,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
949,90,570,electronics,34.81,3.49,7,48,4,0,0,5.0,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
950,136,527,clothing,9.21,5.99,51,44,0,0,0,3.56,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
951,186,162,accessories,31.73,3.49,8,31,3,0,0,4.78,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
952,60,163,bags,5.64,4.99,80,109,3,0,0,4.85,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
953,178,524,clothing,38.01,2.99,12,51,1,0,0,5.0,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
954,28,271,clothing,45.59,4.99,4,20,3,1,0,,yes,Pärnu,False,False,False,1,0,1,True,False,False,False,False,False
955,220,492,clothing,16.21,3.49,40,160,5,0,1,4.67,yes,Narva,False,False,False,0,1,1,False,False,False,False,False,False
956,101,208,shoes,26.75,3.49,11,18,6,0,0,4.95,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
957,41,539,clothing,96.34,3.49,22,53,2,0,0,5.0,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
958,228,584,bags,17.22,2.49,74,17,3,1,0,4.49,yes,Other,False,False,False,1,0,1,False,False,False,False,False,False
959,192,60,clothing,11.69,2.99,1,20,4,0,0,4.69,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
960,155,430,clothing,69.21,4.99,2,78,4,0,0,5.0,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
961,246,657,accessories,96.91,4.99,23,36,4,0,0,3.86,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
962,191,605,clothing,24.6,5.99,6,88,5,0,0,4.36,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
963,145,309,home,49.8,3.49,4,61,0,0,0,5.0,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
964,201,520,electronics,62.74,3.49,1,10,3,1,1,,yes,Pärnu,False,False,False,1,1,1,True,False,False,False,False,False
965,161,591,accessories,14.59,3.49,0,27,5,0,0,4.78,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
966,245,27,bags,17.47,4.99,27,73,6,1,0,4.44,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
967,212,686,home,58.07,5.99,3,10,8,0,0,4.29,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
968,205,562,clothing,79.8,2.49,11,44,3,1,0,4.39,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
969,220,199,clothing,36.38,2.99,17,29,4,0,0,5.0,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
970,240,387,clothing,13.25,2.49,10,6,3,1,1,,no,Tartu,False,False,False,1,1,0,True,False,False,False,False,False
971,157,349,accessories,98.59,4.99,0,33,4,0,0,4.64,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
972,141,693,clothing,16.92,3.49,28,14,4,0,0,4.34,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
973,46,536,bags,19.4,2.99,0,10,5,0,0,4.89,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
974,35,378,home,31.18,4.99,26,30,3,0,0,4.41,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
975,134,558,electronics,72.81,4.99,40,5,2,0,0,4.57,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
976,82,527,shoes,44.6,4.99,10,16,5,1,1,4.01,no,Tallinn,False,False,False,1,1,0,False,False,False,False,False,False
977,115,153,clothing,32.8,2.99,14,298,6,0,0,4.04,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
978,197,206,electronics,33.93,2.99,12,54,1,0,0,4.6,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
979,47,455,bags,25.29,5.99,9,14,6,0,0,4.14,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
980,153,273,clothing,36.26,5.99,39,106,6,1,0,5.0,no,Pärnu,False,False,False,1,0,0,False,False,False,False,False,False
981,194,236,clothing,4.18,2.49,40,12,5,0,0,3.88,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
982,10,521,home,19.93,2.99,7,18,3,0,0,4.32,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
983,56,678,accessories,29.05,2.99,17,11,3,0,0,4.61,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
984,30,501,electronics,10.96,2.99,47,38,4,0,0,4.47,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
985,242,117,electronics,32.15,5.99,59,103,3,0,0,4.21,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
986,109,386,bags,21.26,4.99,13,12,3,0,0,4.26,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
987,5,344,shoes,83.83,3.49,11,5,1,0,0,4.25,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
988,119,584,shoes,73.78,5.99,6,80,6,0,0,4.5,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
989,248,395,clothing,17.71,2.99,57,121,5,0,1,5.0,yes,Narva,False,False,False,0,1,1,False,False,False,False,False,False
990,33,64,shoes,22.07,5.99,3,5,6,0,0,,no,Other,False,False,False,0,0,0,True,False,False,False,False,False
991,118,72,accessories,23.29,2.49,16,45,4,0,0,5.0,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
992,65,274,bags,17.88,2.99,6,37,6,0,0,4.78,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
993,146,320,home,28.12,2.49,6,15,5,0,0,4.99,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
994,224,338,shoes,14.43,2.99,9,9,3,0,0,3.62,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
995,239,366,bags,11.12,5.99,121,73,4,0,0,4.49,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
996,177,495,bags,37.94,4.99,1,35,2,0,0,5.0,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
997,11,607,bags,38.12,3.49,16,38,1,0,0,4.4,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
998,85,166,accessories,13.97,2.49,2,17,5,0,0,5.0,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
999,26,544,clothing,45.91,5.99,3,15,3,0,0,5.0,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
1000,63,11,shoes,15.77,4.99,10,3,7,0,0,4.44,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
