customer_id,region,income_band,employment_type,monthly_income,loan_balance,monthly_payment,loan_to_income_ratio,credit_utilization_percent,risk_score,risk_tier,missed_payments_last_6m,days_late_average,missed_payment_last_30d,prior_delinquency_flag,current_delinquency_flag,autopay_enabled,support_contact_last_30d,hardship_program_enrolled,intervention_group,repayment_plan_type,payment_recovery_flag,repayment_probability_score,autopay_enabled_invalid_flag,missed_payment_last_30d_invalid_flag,prior_delinquency_flag_invalid_flag,current_delinquency_flag_invalid_flag,hardship_program_enrolled_invalid_flag,payment_recovery_flag_invalid_flag,support_contact_last_30d_invalid_flag,autopay_enabled_clean,missed_payment_last_30d_clean,prior_delinquency_flag_clean,current_delinquency_flag_clean,hardship_program_enrolled_clean,payment_recovery_flag_clean,support_contact_last_30d_clean,employment_type_missing_flag,monthly_income_missing_flag,monthly_income_invalid_flag,loan_balance_invalid_flag,monthly_payment_invalid_flag,loan_to_income_ratio_invalid_flag,credit_utilization_percent_invalid_flag,missed_payments_last_6m_invalid_flag,days_late_average_invalid_flag,risk_score_invalid_flag,repayment_probability_score_invalid_flag
102,Tartu,lower_mid,,1554.36,10322.11,573.45,6.64,9.81,0.494,medium_risk,3,9.3,0,0,1,1,0,1,none,restructured,1,0.538,False,False,False,False,False,False,False,1,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False
103,Tallinn,upper_mid,salaried,3548.99,5294.18,294.12,1.49,21.64,0.242,low_risk,1,6.1,0,0,0,0,1,0,none,standard,0,0.751,False,False,False,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
104,Tartu,mid,salaried,1481.44,5370.13,298.34,3.62,45.47,0.35,low_risk,0,9.5,1,0,0,0,0,0,sms_reminder,standard,1,0.702,False,False,False,False,False,False,False,0,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
105,Other,lower_mid,gig_worker,2346.08,4098.47,227.69,1.75,14.77,0.354,low_risk,3,3.4,0,0,0,1,0,0,none,standard,1,0.781,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
106,Tallinn,low,salaried,1264.45,7363.86,409.1,5.82,36.77,0.546,medium_risk,3,8.8,0,0,0,1,0,0,repayment_call,standard,1,0.694,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
107,Tallinn,low,salaried,1467.52,3679.56,306.63,2.51,31.47,0.361,low_risk,1,9.8,0,0,0,0,0,0,none,standard,1,0.698,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
108,Narva,lower_mid,salaried,1182.23,3009.64,125.4,2.55,20.16,0.333,low_risk,0,3.5,0,1,0,1,1,1,none,grace_period,1,0.79,False,False,False,False,False,False,False,1,0,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False
109,Tallinn,upper_mid,gig_worker,3770.51,9691.2,538.4,2.57,76.95,0.409,low_risk,1,2.0,0,0,0,0,0,0,sms_reminder,standard,1,0.676,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
110,Tallinn,lower_mid,salaried,1491.27,2841.53,118.4,1.91,29.44,0.361,low_risk,2,3.7,0,0,0,0,1,0,none,standard,0,0.698,False,False,False,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
111,Tallinn,mid,gig_worker,,8242.86,686.91,2.74,42.01,0.315,low_risk,1,12.6,0,0,0,1,0,0,sms_reminder,standard,1,0.798,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False
112,Tallinn,upper_mid,self_employed,4783.64,9695.83,538.66,2.03,27.5,0.29,low_risk,1,1.6,0,0,0,1,0,0,none,standard,0,0.81,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
113,Other,lower_mid,salaried,1489.21,6471.17,269.63,4.35,32.78,0.545,medium_risk,2,6.0,0,0,0,1,0,0,none,standard,0,0.695,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
114,Pärnu,lower_mid,salaried,861.33,1657.51,138.13,1.92,32.39,0.411,low_risk,0,4.0,0,0,0,0,0,0,none,standard,1,0.675,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
115,Tartu,mid,salaried,3711.47,4317.22,179.88,1.16,82.08,0.352,low_risk,3,1.3,1,0,0,1,0,0,none,standard,0,0.782,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
116,Other,upper_mid,salaried,3942.59,3635.49,605.92,0.92,40.55,0.346,low_risk,2,5.2,0,0,0,1,1,0,none,standard,1,0.784,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
117,Pärnu,mid,salaried,1728.47,2916.09,162.0,1.69,78.91,0.394,low_risk,0,6.2,1,0,0,1,0,0,none,standard,1,0.763,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
118,Tallinn,low,salaried,1081.99,4708.21,261.57,4.35,67.5,0.528,medium_risk,0,2.2,0,0,1,1,0,1,none,restructured,0,0.522,False,False,False,False,False,False,False,1,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False
119,Other,mid,,1294.84,7531.92,418.44,5.82,52.34,0.537,medium_risk,1,15.1,0,0,0,0,0,0,sms_reminder,standard,1,0.618,False,False,False,False,False,False,False,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False
120,Tartu,mid,salaried,2943.65,2999.15,166.62,1.02,42.56,0.318,low_risk,1,2.6,0,0,0,0,0,0,none,standard,0,0.717,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
121,Pärnu,upper_mid,self_employed,2060.88,3719.94,310.0,1.81,7.9,0.378,low_risk,2,12.4,0,0,0,1,0,0,none,standard,1,0.77,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
122,Other,low,salaried,885.18,3530.54,196.14,3.99,83.92,0.497,medium_risk,4,1.8,0,0,0,1,0,1,repayment_call,restructured,1,0.716,False,False,False,False,False,False,False,1,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
123,Tallinn,mid,self_employed,2270.87,10126.42,843.87,4.46,48.59,0.523,medium_risk,1,3.5,0,0,0,1,0,0,sms_reminder,standard,1,0.705,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
124,Tallinn,upper_mid,salaried,4601.36,3488.32,193.8,0.76,78.09,0.301,low_risk,1,4.7,0,0,0,0,1,0,none,standard,1,0.725,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
125,Tallinn,lower_mid,self_employed,1448.56,1676.05,139.67,1.16,25.29,0.231,low_risk,0,2.7,0,0,0,1,0,0,none,standard,1,0.836,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
126,Tartu,lower_mid,self_employed,1715.42,1299.75,72.21,0.76,34.54,0.314,low_risk,0,6.0,0,0,0,1,0,0,none,standard,1,0.799,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
127,Pärnu,low,self_employed,941.48,5552.74,308.49,5.9,21.87,0.5,medium_risk,1,7.1,0,0,0,1,0,0,none,standard,1,0.715,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
128,Other,lower_mid,salaried,1385.65,2391.05,99.63,1.73,30.99,0.443,low_risk,3,7.6,0,0,0,1,1,0,repayment_call,standard,1,0.741,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
129,Tallinn,lower_mid,self_employed,1438.82,6985.16,388.06,4.85,49.27,0.461,medium_risk,2,0.7,0,0,0,0,0,0,repayment_call,standard,1,0.653,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
130,Tartu,upper_mid,salaried,3106.27,1558.67,129.89,0.5,63.17,0.23,low_risk,2,2.1,0,0,0,1,0,0,none,standard,1,0.836,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
131,Tallinn,lower_mid,salaried,816.09,2823.74,156.87,3.46,55.23,0.484,medium_risk,1,10.2,1,0,0,1,1,0,none,standard,0,0.722,False,False,False,False,False,False,False,1,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
132,Tallinn,lower_mid,salaried,1094.84,1559.43,86.64,1.42,72.68,0.291,low_risk,4,4.7,0,1,0,1,0,0,sms_reminder,standard,1,0.809,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
133,Tallinn,mid,salaried,2271.1,5860.31,488.36,2.58,37.87,0.457,medium_risk,2,5.8,0,0,0,1,0,0,sms_reminder,standard,1,0.734,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
134,Tallinn,low,salaried,877.21,6881.8,573.48,7.85,17.47,0.633,medium_risk,1,9.8,0,0,0,0,0,0,hardship_outreach,standard,1,0.575,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
135,Other,lower_mid,self_employed,1331.91,5453.26,302.96,4.09,44.98,0.527,medium_risk,1,7.4,1,1,1,1,0,0,none,standard,1,0.523,False,False,False,False,False,False,False,1,1,1,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
136,Tallinn,mid,salaried,1893.57,1873.47,156.12,0.99,54.93,0.33,low_risk,2,2.1,0,0,0,0,0,0,none,grace_period,1,0.712,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
137,Tartu,upper_mid,salaried,2503.2,2417.95,201.5,0.97,40.29,0.32,low_risk,2,0.4,0,0,0,1,0,0,none,standard,1,0.796,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
138,Narva,mid,salaried,1793.46,5042.89,420.24,2.81,77.82,0.479,medium_risk,2,9.8,0,0,0,0,0,0,none,restructured,0,0.644,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
139,Tallinn,mid,self_employed,1903.61,1192.96,99.41,0.63,31.51,0.309,low_risk,0,3.9,0,0,1,0,0,0,none,standard,0,0.541,False,False,False,False,False,False,False,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
140,Other,low,salaried,951.56,3530.34,588.39,3.71,41.01,0.604,medium_risk,1,3.3,0,0,0,0,0,1,sms_reminder,restructured,0,0.588,False,False,False,False,False,False,False,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False
141,Other,upper_mid,salaried,3742.69,13196.13,733.12,3.53,34.0,0.403,low_risk,2,7.2,0,1,0,0,1,0,none,standard,1,0.679,False,False,False,False,False,False,False,0,0,1,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
142,Tallinn,low,self_employed,896.67,3696.1,308.01,4.12,53.23,0.507,medium_risk,1,4.0,0,0,0,1,0,0,none,standard,0,0.712,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
143,Tartu,mid,salaried,1510.51,1385.19,115.43,0.92,51.82,0.3,low_risk,2,1.9,0,0,0,1,1,0,none,standard,0,0.805,False,False,False,False,False,False,False,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
144,Tallinn,lower_mid,salaried,895.02,2682.34,223.53,3.0,60.67,0.392,low_risk,0,6.2,0,0,0,1,0,0,none,standard,1,0.764,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
145,Tallinn,upper_mid,salaried,7576.89,2635.9,146.44,0.35,69.55,0.268,low_risk,2,3.5,0,0,0,0,0,0,none,restructured,1,0.739,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
146,Tallinn,mid,self_employed,1462.86,21062.12,877.59,14.4,51.8,0.554,medium_risk,6,2.9,0,1,0,0,0,0,sms_reminder,restructured,1,0.611,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
147,Tartu,mid,self_employed,1778.87,14753.85,819.66,8.29,75.92,0.684,high_risk,2,10.3,0,0,0,1,0,0,hardship_outreach,standard,0,0.632,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
148,Tartu,lower_mid,salaried,1651.88,7318.8,406.6,4.43,40.37,0.57,medium_risk,1,2.5,0,0,0,0,0,0,sms_reminder,standard,0,0.603,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
149,Tallinn,lower_mid,salaried,1571.37,3270.48,181.69,2.08,57.4,0.366,low_risk,3,9.7,1,0,0,1,1,0,none,restructured,1,0.775,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
150,Tallinn,mid,salaried,2480.88,10409.48,1734.91,4.2,44.41,0.398,low_risk,4,5.3,0,0,0,0,0,1,sms_reminder,restructured,1,0.681,False,False,False,False,False,False,False,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
151,Other,mid,self_employed,1822.61,1807.87,150.66,0.99,61.52,0.388,low_risk,3,3.1,1,0,0,0,1,0,repayment_call,standard,0,0.685,False,False,False,False,False,False,False,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
152,Tallinn,low,student,1025.36,9484.66,1580.78,9.25,40.92,0.524,medium_risk,0,3.3,0,0,0,1,0,0,sms_reminder,standard,0,0.704,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
153,Tallinn,upper_mid,salaried,3365.42,8484.36,1414.06,2.52,69.15,0.362,low_risk,1,6.4,0,1,0,1,0,0,none,standard,1,0.777,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
154,Tartu,upper_mid,salaried,2986.32,3776.26,314.69,1.26,51.51,0.253,low_risk,2,13.8,0,0,0,1,1,0,none,standard,1,0.826,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
155,Other,lower_mid,,1514.38,9940.67,552.26,6.56,18.4,0.534,medium_risk,2,4.6,0,0,1,1,0,0,sms_reminder,restructured,0,0.52,False,False,False,False,False,False,False,1,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False
156,Tallinn,mid,gig_worker,2943.66,3024.75,252.06,1.03,10.6,0.284,low_risk,0,3.6,0,0,0,1,1,0,none,standard,1,0.812,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
157,Narva,mid,student,2085.13,1637.93,45.5,0.79,32.89,0.285,low_risk,0,3.6,0,0,1,1,1,0,none,standard,1,0.632,False,False,False,False,False,False,False,1,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
158,Pärnu,lower_mid,self_employed,1393.05,8808.51,367.02,6.32,56.19,0.551,medium_risk,5,2.7,0,0,0,0,0,1,sms_reminder,grace_period,0,0.612,False,False,False,False,False,False,False,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False
159,Tallinn,lower_mid,student,1970.49,3968.2,110.23,2.01,53.45,0.448,low_risk,2,3.6,0,0,0,0,0,0,repayment_call,grace_period,0,0.658,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
160,Narva,mid,salaried,2856.43,6643.11,1107.18,2.33,59.23,0.412,low_risk,1,5.9,1,0,0,1,0,0,none,standard,1,0.755,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
161,Tallinn,mid,salaried,3486.15,16575.23,690.63,4.75,53.16,0.587,medium_risk,2,3.3,0,0,1,1,1,0,none,restructured,1,0.496,False,False,False,False,False,False,False,1,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
162,Tartu,lower_mid,salaried,798.1,2460.97,102.54,3.08,29.95,0.485,medium_risk,1,2.8,0,0,0,0,0,0,sms_reminder,standard,0,0.642,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
163,Tartu,mid,self_employed,2805.48,3798.89,105.52,1.35,44.98,0.281,low_risk,3,8.4,0,0,0,0,0,0,sms_reminder,standard,1,0.734,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
164,Tartu,mid,salaried,2545.79,13728.45,762.69,5.39,59.15,0.494,medium_risk,0,8.1,0,1,1,0,1,0,none,standard,0,0.458,False,False,False,False,False,False,False,0,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
165,Tallinn,mid,salaried,1581.74,6985.2,291.05,4.42,18.33,0.417,low_risk,1,8.1,0,0,1,0,1,0,sms_reminder,standard,1,0.492,False,False,False,False,False,False,False,0,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
166,Pärnu,low,salaried,1029.65,2502.79,417.13,2.43,46.95,0.383,low_risk,2,7.5,0,0,0,0,0,0,none,restructured,1,0.688,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
167,Tallinn,upper_mid,salaried,4619.48,2066.76,344.46,0.45,11.47,0.253,low_risk,2,5.2,0,0,0,1,0,1,none,restructured,1,0.826,False,False,False,False,False,False,False,1,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
168,Tallinn,lower_mid,student,1073.73,2846.77,237.23,2.65,51.87,0.485,medium_risk,3,1.5,0,0,0,1,0,0,repayment_call,grace_period,0,0.722,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
169,Tallinn,lower_mid,salaried,1612.99,2431.32,67.54,1.51,35.35,0.332,low_risk,0,13.4,1,0,0,0,0,0,none,standard,1,0.711,False,False,False,False,False,False,False,0,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
170,Tartu,lower_mid,salaried,1850.22,5054.38,842.4,2.73,76.15,0.503,medium_risk,3,4.6,1,0,1,0,1,0,sms_reminder,standard,1,0.454,False,False,False,False,False,False,False,0,1,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
171,Narva,lower_mid,gig_worker,993.77,4486.49,373.87,4.51,62.12,0.49,medium_risk,0,3.9,0,0,1,1,0,0,sms_reminder,standard,0,0.54,False,False,False,False,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
172,Tallinn,upper_mid,salaried,3153.12,5215.7,144.88,1.65,59.67,0.414,low_risk,1,0.6,0,1,0,1,1,0,sms_reminder,restructured,0,0.754,False,False,False,False,False,False,False,1,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
173,Tartu,lower_mid,self_employed,1541.54,2251.59,187.63,1.46,60.7,0.372,low_risk,0,3.4,0,0,0,1,0,0,none,standard,1,0.773,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
174,Tallinn,mid,gig_worker,1627.71,4011.32,167.14,2.46,65.48,0.299,low_risk,1,5.9,0,0,0,1,0,0,sms_reminder,standard,1,0.805,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
175,Narva,low,unemployed,717.04,905.26,37.72,1.26,35.52,0.278,low_risk,0,1.5,0,0,0,1,0,0,none,standard,1,0.815,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
176,Tallinn,lower_mid,student,1340.79,4716.18,786.03,3.52,70.97,0.579,medium_risk,1,1.7,0,0,1,1,1,0,sms_reminder,standard,0,0.499,False,False,False,False,False,False,False,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
177,Narva,high,salaried,6720.64,10214.67,1702.44,1.52,72.46,0.341,low_risk,1,0.8,0,0,0,1,0,0,none,standard,0,0.787,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
178,Tallinn,mid,,2580.37,1453.08,80.73,0.56,79.77,0.337,low_risk,2,2.2,1,0,0,0,0,0,none,standard,1,0.708,False,False,False,False,False,False,False,0,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False
179,Other,lower_mid,salaried,1062.71,6078.85,168.86,5.72,43.14,0.514,medium_risk,0,7.8,1,0,0,1,1,0,none,standard,1,0.709,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
180,Tallinn,mid,salaried,2587.34,2675.09,111.46,1.03,50.83,0.225,low_risk,0,1.9,0,0,0,0,0,0,none,standard,0,0.759,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
181,Tallinn,lower_mid,salaried,1071.41,7722.36,643.53,7.21,54.84,0.505,medium_risk,3,3.2,1,0,1,0,0,0,none,standard,0,0.453,False,False,False,False,False,False,False,0,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
