customer_id,region,acquisition_channel,employment_type,device_type,customer_tenure_months,monthly_income,income_band,credit_utilization_percent,debt_to_income_ratio,savings_balance,active_loan_amount,loan_term_months,installment_size,loan_to_income_ratio,financial_stress_score,app_sessions_per_week,avg_session_minutes,days_since_last_login,support_tickets_last_90d,autopay_enabled,number_of_products,promo_usage_rate,delinquency_flag,missed_payments_last_12m,avg_days_late,repayment_rate_percent,risk_band,engagement_band,utilization_band,savings_balance_missing_flag,monthly_income_invalid_flag,savings_balance_invalid_flag
120,Tartu,paid_search,salaried,android,6,1059.41,lower_mid,4.57,0.28,731.73,1537.24,9,170.8,1.45,0.212,5,7.05,3,0,1,2,28.58,0,0,0.1,98.56,low_risk,medium_engagement,low_utilization,False,False,False
121,Narva,organic,gig_worker,ios,24,1811.05,mid,60.3,0.47,,1859.28,24,77.47,1.03,0.311,5,2.44,21,0,1,3,48.55,0,2,7.6,80.06,low_risk,medium_engagement,medium_utilization,True,False,False
122,Other,referral,,android,2,1823.7,mid,44.23,0.36,1110.78,549.9,12,45.82,0.3,0.174,3,7.42,31,1,0,3,13.79,1,1,1.9,92.04,low_risk,medium_engagement,medium_utilization,False,False,False
123,Tallinn,organic,salaried,android,8,1130.36,lower_mid,40.03,0.36,146.22,732.54,6,122.09,0.65,0.216,3,4.59,29,0,1,1,40.71,0,0,4.6,98.36,low_risk,medium_engagement,medium_utilization,False,False,False
124,Tallinn,referral,salaried,android,8,1922.52,mid,32.44,0.26,909.39,3112.01,18,172.89,1.62,0.28,3,9.38,2,0,1,1,9.67,0,0,1.4,99.1,low_risk,medium_engagement,medium_utilization,False,False,False
125,Tallinn,organic,salaried,ios,9,1347.18,lower_mid,43.15,0.32,749.22,1149.83,6,191.64,0.85,0.228,4,8.13,7,2,1,1,32.07,0,1,1.1,91.33,low_risk,medium_engagement,medium_utilization,False,False,False
126,Tartu,organic,salaried,android,28,2733.36,mid,53.61,0.5,1094.76,1898.16,18,105.45,0.69,0.264,5,7.98,27,0,1,1,11.5,0,2,11.2,87.48,low_risk,medium_engagement,medium_utilization,False,False,False
127,Narva,organic,student,android,3,839.4,low,37.76,0.42,395.73,766.36,3,255.45,0.91,0.247,5,7.65,0,0,0,1,30.01,1,4,8.5,72.98,low_risk,medium_engagement,medium_utilization,False,False,False
128,Other,social,salaried,ios,2,1519.87,lower_mid,18.46,0.04,2106.51,968.61,6,161.44,0.64,0.095,5,2.94,1,0,0,4,21.77,1,0,0.0,99.56,low_risk,medium_engagement,low_utilization,False,False,False
129,Tallinn,partner,student,android,13,1128.94,lower_mid,61.91,0.57,587.1,168.5,9,18.72,0.15,0.237,5,5.55,7,2,0,1,13.5,0,2,3.5,82.12,low_risk,medium_engagement,medium_utilization,False,False,False
130,Tartu,organic,salaried,web,3,2465.57,mid,13.64,0.19,2389.83,1015.18,3,338.39,0.41,0.088,4,6.51,5,0,0,3,46.52,0,0,0.6,99.64,low_risk,medium_engagement,low_utilization,False,False,False
131,Tallinn,partner,gig_worker,ios,1,1243.07,lower_mid,55.05,0.4,449.47,1095.23,18,60.85,0.88,0.273,7,4.71,2,0,1,1,14.11,0,1,0.2,92.24,low_risk,high_engagement,medium_utilization,False,False,False
132,Tallinn,referral,unemployed,web,8,420.32,low,57.2,0.44,24.44,277.81,9,30.87,0.66,0.277,5,5.75,5,1,1,2,42.74,1,1,3.2,93.38,low_risk,medium_engagement,medium_utilization,False,False,False
133,Tallinn,social,student,ios,3,632.94,low,41.75,0.28,233.25,299.98,12,25.0,0.47,0.181,4,1.16,1,0,1,1,27.64,0,1,2.6,92.61,low_risk,medium_engagement,medium_utilization,False,False,False
134,Tallinn,paid_search,salaried,android,6,1555.55,lower_mid,16.1,0.23,906.03,6025.81,6,1004.3,3.87,0.496,4,6.79,3,2,1,3,38.85,0,8,30.4,61.04,medium_risk,medium_engagement,low_utilization,False,False,False
135,Other,referral,salaried,ios,4,2727.03,mid,55.46,0.61,954.45,1439.36,3,479.79,0.53,0.272,5,4.31,1,1,0,1,37.2,0,0,0.0,99.36,low_risk,medium_engagement,medium_utilization,False,False,False
136,Tallinn,organic,salaried,ios,1,1166.05,lower_mid,35.54,0.22,551.27,217.93,24,9.08,0.19,0.121,5,4.89,5,2,1,1,19.46,0,1,6.2,90.45,low_risk,medium_engagement,medium_utilization,False,False,False
137,Tartu,paid_search,salaried,android,12,2065.57,mid,6.38,0.23,1551.04,2603.36,6,433.89,1.26,0.18,6,8.33,30,3,1,1,20.72,0,0,0.0,98.97,low_risk,medium_engagement,low_utilization,False,False,False
138,Pärnu,social,self_employed,android,0,1740.64,lower_mid,35.58,0.42,1774.23,3081.37,18,171.19,1.77,0.331,5,9.68,10,1,1,2,8.36,0,1,5.9,93.58,medium_risk,medium_engagement,medium_utilization,False,False,False
139,Tallinn,paid_search,unemployed,android,47,933.94,low,74.63,0.61,153.66,2125.25,12,177.1,2.28,0.517,7,2.36,3,3,0,1,33.24,0,2,7.9,84.57,medium_risk,high_engagement,high_utilization,False,False,False
140,Other,organic,salaried,android,6,2278.22,mid,32.53,0.45,1004.89,3289.64,18,182.76,1.44,0.297,2,3.76,17,0,1,1,75.33,0,1,4.6,91.63,low_risk,low_engagement,medium_utilization,False,False,False
141,Other,organic,salaried,android,17,2532.64,mid,28.48,0.39,4282.97,1638.54,12,136.54,0.65,0.18,4,7.5,0,1,1,1,28.8,1,3,7.3,84.82,low_risk,medium_engagement,low_utilization,False,False,False
142,Tallinn,referral,salaried,web,23,1747.28,lower_mid,29.29,0.36,274.57,759.93,9,84.44,0.43,0.167,2,4.38,2,0,0,1,16.49,1,3,6.7,86.27,low_risk,low_engagement,low_utilization,False,False,False
143,Tartu,referral,student,android,5,552.46,low,20.58,0.35,256.6,401.0,12,33.42,0.73,0.182,5,5.65,2,2,1,2,36.0,0,0,1.2,99.07,low_risk,medium_engagement,low_utilization,False,False,False
144,Tallinn,paid_search,unemployed,ios,19,580.02,low,33.73,0.41,57.44,422.2,12,35.18,0.73,0.228,7,5.19,7,0,1,1,14.48,0,0,0.0,99.25,low_risk,high_engagement,medium_utilization,False,False,False
145,Tallinn,social,salaried,ios,25,2756.45,mid,12.4,0.19,1387.67,3781.41,6,630.24,1.37,0.197,5,7.05,1,3,1,1,23.3,0,0,1.0,99.26,low_risk,medium_engagement,low_utilization,False,False,False
146,Tallinn,organic,salaried,android,4,2754.26,mid,5.56,0.23,,1233.32,12,102.78,0.45,0.086,4,2.02,1,0,1,1,17.35,0,1,6.8,94.76,low_risk,medium_engagement,low_utilization,True,False,False
147,Tartu,organic,gig_worker,android,68,1161.14,lower_mid,68.08,0.5,102.34,394.02,6,65.67,0.34,0.266,4,9.0,26,0,0,1,34.05,1,3,17.7,73.9,low_risk,medium_engagement,medium_utilization,False,False,False
148,Tartu,social,self_employed,ios,0,1405.78,lower_mid,25.15,0.18,904.74,2281.36,12,190.11,1.62,0.25,3,4.56,28,0,1,1,19.47,1,3,5.4,74.94,low_risk,medium_engagement,low_utilization,False,False,False
149,Tallinn,organic,salaried,ios,3,1450.78,lower_mid,20.68,0.41,498.46,802.41,12,66.87,0.55,0.17,2,4.14,3,1,1,1,75.28,0,1,2.7,90.79,low_risk,low_engagement,low_utilization,False,False,False
150,Tallinn,organic,student,ios,21,810.31,low,51.29,0.39,773.56,1104.96,18,61.39,1.36,0.315,1,4.06,28,0,0,3,7.2,0,1,4.8,92.3,low_risk,low_engagement,medium_utilization,False,False,False
151,Other,paid_search,unemployed,android,3,681.82,low,25.88,0.38,532.06,140.95,12,11.75,0.21,0.135,4,8.18,6,0,1,2,12.6,0,0,4.0,99.61,low_risk,medium_engagement,low_utilization,False,False,False
152,Tallinn,partner,salaried,ios,17,3516.81,upper_mid,34.65,0.38,1181.29,3549.96,12,295.83,1.01,0.238,8,2.6,9,0,1,2,8.26,0,1,0.8,91.49,low_risk,high_engagement,medium_utilization,False,False,False
153,Tallinn,organic,self_employed,ios,27,1983.81,mid,24.07,0.21,942.06,1354.1,12,112.84,0.68,0.148,2,7.42,1,0,1,1,14.79,0,0,0.3,99.3,low_risk,low_engagement,low_utilization,False,False,False
154,Tartu,social,salaried,android,45,2603.24,mid,0.0,0.09,5582.1,1019.91,9,113.32,0.39,0.034,2,5.56,10,1,1,2,49.77,0,0,0.8,99.81,low_risk,low_engagement,low_utilization,False,False,False
155,Other,partner,self_employed,android,9,1445.84,lower_mid,57.01,0.5,526.94,2223.39,3,741.13,1.54,0.37,3,6.3,11,1,0,2,20.93,0,0,2.0,98.08,medium_risk,medium_engagement,medium_utilization,False,False,False
156,Tallinn,organic,salaried,ios,50,2130.88,mid,61.27,0.52,292.78,2531.41,6,421.9,1.19,0.346,2,5.56,8,0,1,1,31.66,0,1,4.0,89.38,medium_risk,low_engagement,medium_utilization,False,False,False
157,Pärnu,referral,salaried,android,7,2205.52,mid,35.98,0.32,,1749.0,6,291.5,0.79,0.21,5,5.46,12,1,0,4,7.35,0,0,0.0,99.03,low_risk,medium_engagement,medium_utilization,True,False,False
158,Narva,paid_search,salaried,ios,3,1999.21,mid,34.89,0.22,873.69,3318.8,12,276.57,1.66,0.282,6,5.98,8,3,0,4,6.71,1,3,9.2,72.08,low_risk,medium_engagement,medium_utilization,False,False,False
159,Tallinn,paid_search,salaried,web,10,2084.02,mid,41.44,0.44,2286.46,2875.13,18,159.73,1.38,0.301,8,8.41,15,1,0,1,10.01,0,2,1.3,80.93,low_risk,high_engagement,medium_utilization,False,False,False
160,Pärnu,partner,salaried,ios,15,2194.85,mid,1.55,0.02,1007.42,664.89,24,27.7,0.3,0.023,4,5.84,13,1,1,2,27.84,0,0,2.1,99.82,low_risk,medium_engagement,low_utilization,False,False,False
161,Tallinn,social,salaried,web,9,2485.07,mid,57.09,0.49,434.12,812.4,12,67.7,0.33,0.233,7,6.69,19,1,0,1,65.29,0,2,5.5,82.99,low_risk,high_engagement,medium_utilization,False,False,False
162,Tartu,organic,self_employed,web,12,2860.64,mid,39.89,0.46,1380.41,1469.63,9,163.29,0.51,0.207,1,6.69,14,0,0,1,12.95,0,0,2.0,98.68,low_risk,low_engagement,medium_utilization,False,False,False
163,Tartu,paid_search,self_employed,android,8,859.77,low,25.93,0.14,600.3,910.4,24,37.93,1.06,0.183,2,5.04,11,0,0,1,51.73,0,2,6.6,86.36,low_risk,low_engagement,low_utilization,False,False,False
164,Tartu,paid_search,salaried,ios,10,3101.06,upper_mid,0.68,0.17,3046.25,1896.91,24,79.04,0.61,0.08,4,5.23,13,1,1,4,34.8,0,1,0.0,95.04,low_risk,medium_engagement,low_utilization,False,False,False
165,Tallinn,paid_search,salaried,android,43,1153.91,lower_mid,9.8,0.17,200.84,976.34,12,81.36,0.85,0.14,2,7.16,11,2,1,3,32.75,0,0,0.4,98.89,low_risk,low_engagement,low_utilization,False,False,False
166,Narva,paid_search,gig_worker,ios,10,1504.07,lower_mid,34.0,0.35,967.44,1016.75,12,84.73,0.68,0.195,3,6.2,3,0,0,4,17.98,0,1,3.7,94.48,low_risk,medium_engagement,medium_utilization,False,False,False
167,Tallinn,organic,salaried,android,4,4789.41,upper_mid,46.05,0.48,2618.61,5299.8,6,883.3,1.11,0.287,5,9.5,2,0,1,1,35.76,0,1,6.3,93.93,low_risk,medium_engagement,medium_utilization,False,False,False
168,Tallinn,referral,unemployed,android,20,640.39,low,68.07,0.42,158.5,686.09,12,57.17,1.07,0.33,3,7.7,13,3,1,1,52.13,0,1,2.3,93.65,low_risk,medium_engagement,medium_utilization,False,False,False
169,Tallinn,paid_search,salaried,web,6,2236.57,mid,18.23,0.23,3057.02,2306.74,9,256.3,1.03,0.173,3,2.52,24,2,0,1,56.48,0,0,0.9,99.11,low_risk,medium_engagement,low_utilization,False,False,False
170,Tartu,organic,self_employed,android,24,1704.48,lower_mid,26.69,0.28,1298.28,2963.9,18,164.66,1.74,0.285,3,9.55,18,0,0,1,4.93,0,0,0.0,97.82,low_risk,medium_engagement,low_utilization,False,False,False
171,Pärnu,partner,salaried,android,1,2652.44,mid,22.36,0.12,785.56,1465.11,18,81.4,0.55,0.113,3,7.99,15,1,0,1,29.57,1,1,2.6,93.62,low_risk,medium_engagement,low_utilization,False,False,False
172,Tallinn,partner,self_employed,android,6,2156.8,mid,38.16,0.41,1495.19,6866.59,9,762.95,3.18,0.494,11,4.17,4,1,1,2,38.06,0,0,0.6,96.62,medium_risk,high_engagement,medium_utilization,False,False,False
173,Tartu,paid_search,student,android,1,670.9,low,17.49,0.38,95.55,1508.91,9,167.66,2.25,0.358,4,9.53,4,1,0,1,49.11,0,0,1.3,98.77,medium_risk,medium_engagement,low_utilization,False,False,False
174,Tallinn,organic,unemployed,android,1,624.5,low,75.07,0.62,135.7,809.04,6,134.84,1.3,0.41,4,7.4,12,0,0,1,24.57,1,1,3.3,91.45,medium_risk,medium_engagement,high_utilization,False,False,False
175,Pärnu,referral,unemployed,android,15,439.45,low,40.57,0.38,153.9,290.68,18,16.15,0.66,0.222,8,2.59,6,1,1,1,23.72,0,3,9.5,77.01,low_risk,high_engagement,medium_utilization,False,False,False
176,Tallinn,organic,salaried,web,7,2014.37,mid,27.29,0.37,1784.78,1914.75,6,319.12,0.95,0.213,4,7.2,19,0,0,1,38.96,0,1,2.9,91.86,low_risk,medium_engagement,low_utilization,False,False,False
177,Pärnu,organic,self_employed,android,29,1640.62,lower_mid,23.09,0.23,,2013.33,24,83.89,1.23,0.199,5,5.32,0,1,0,1,28.46,0,1,4.5,91.12,low_risk,medium_engagement,low_utilization,True,False,False
178,Tallinn,referral,salaried,android,10,2202.79,mid,41.73,0.31,831.78,1485.98,12,123.83,0.67,0.202,5,4.51,26,0,1,1,33.58,0,1,0.0,92.5,low_risk,medium_engagement,medium_utilization,False,False,False
179,Other,organic,self_employed,android,5,1481.99,lower_mid,37.27,0.4,2187.05,696.57,6,116.1,0.47,0.183,9,3.57,14,1,0,1,25.6,0,0,0.0,99.38,low_risk,high_engagement,medium_utilization,False,False,False
180,Tallinn,organic,salaried,android,18,1948.16,mid,46.12,0.42,2424.49,2994.76,9,332.75,1.54,0.324,4,6.65,9,2,0,1,25.0,0,0,0.0,97.9,low_risk,medium_engagement,medium_utilization,False,False,False
181,Tallinn,organic,student,ios,14,852.61,low,19.2,0.28,181.9,662.29,6,110.38,0.78,0.173,3,7.72,3,0,1,2,8.33,0,0,0.0,99.26,low_risk,medium_engagement,low_utilization,False,False,False
182,Tallinn,organic,student,android,23,873.65,low,13.91,0.16,1439.97,665.3,12,55.44,0.76,0.125,5,7.53,38,0,1,2,23.73,0,0,1.4,99.72,low_risk,medium_engagement,low_utilization,False,False,False
183,Other,organic,salaried,android,14,2311.59,mid,23.38,0.16,760.82,1759.74,18,97.76,0.76,0.147,5,5.62,15,1,0,1,11.45,1,1,5.0,91.01,low_risk,medium_engagement,low_utilization,False,False,False
184,Other,social,salaried,ios,3,1975.81,mid,12.45,0.14,1214.99,1151.94,12,96.0,0.58,0.099,4,5.37,9,0,1,4,17.78,1,1,3.7,94.97,low_risk,medium_engagement,low_utilization,False,False,False
185,Tallinn,organic,salaried,ios,16,1594.55,lower_mid,15.96,0.17,5301.38,1644.03,6,274.0,1.03,0.154,0,6.89,9,0,1,1,26.7,0,0,0.1,99.18,low_risk,low_engagement,low_utilization,False,False,False
186,Pärnu,organic,self_employed,web,7,1955.37,mid,21.67,0.11,1632.24,2545.7,12,212.14,1.3,0.19,3,8.16,13,0,1,1,19.81,0,1,1.4,91.85,low_risk,medium_engagement,low_utilization,False,False,False
187,Narva,organic,salaried,ios,9,1972.57,mid,0.0,0.19,816.4,2614.44,18,145.25,1.33,0.171,4,4.6,13,2,0,2,19.87,1,4,15.0,75.11,low_risk,medium_engagement,low_utilization,False,False,False
188,Tartu,social,student,android,36,1216.66,lower_mid,37.77,0.25,831.77,879.32,18,48.85,0.72,0.188,1,3.17,5,2,0,2,43.72,0,0,0.0,98.97,low_risk,low_engagement,medium_utilization,False,False,False
189,Tartu,paid_search,self_employed,android,6,2842.3,mid,43.17,0.28,418.52,2776.89,12,231.41,0.98,0.238,4,4.82,1,2,1,2,47.08,0,0,0.3,98.26,low_risk,medium_engagement,medium_utilization,False,False,False
190,Tallinn,paid_search,self_employed,android,13,1175.42,lower_mid,26.65,0.28,1414.86,1376.13,9,152.9,1.17,0.22,5,1.3,1,5,0,3,47.66,0,1,6.9,91.44,low_risk,medium_engagement,low_utilization,False,False,False
191,Tallinn,partner,salaried,android,6,2606.33,mid,55.89,0.38,647.72,2703.75,24,112.66,1.04,0.287,6,4.09,6,1,0,2,21.73,0,0,5.3,98.7,low_risk,medium_engagement,medium_utilization,False,False,False
192,Other,paid_search,salaried,android,1,2795.88,mid,43.01,0.26,205.34,1876.82,18,104.27,0.67,0.203,2,7.73,3,0,1,3,23.15,0,0,2.9,99.0,low_risk,low_engagement,medium_utilization,False,False,False
193,Other,organic,unemployed,android,8,405.83,low,33.51,0.22,157.93,213.41,18,11.86,0.53,0.162,0,4.97,1,0,1,1,37.88,0,2,6.0,90.75,low_risk,low_engagement,medium_utilization,False,False,False
194,Tartu,organic,self_employed,ios,13,2327.21,mid,8.83,0.24,,852.05,18,47.34,0.37,0.089,1,7.06,7,0,0,4,0.54,0,0,0.0,99.74,low_risk,low_engagement,low_utilization,True,False,False
195,Tallinn,paid_search,unemployed,web,7,889.41,low,67.99,0.5,445.78,405.24,12,33.77,0.46,0.271,8,8.63,21,1,0,1,30.78,0,1,7.2,93.99,low_risk,high_engagement,medium_utilization,False,False,False
196,Tallinn,organic,salaried,android,7,1506.16,lower_mid,24.95,0.17,349.33,300.64,12,25.05,0.2,0.094,4,6.41,10,0,1,1,22.77,0,0,0.0,99.8,low_risk,medium_engagement,low_utilization,False,False,False
197,Pärnu,referral,self_employed,android,24,1749.16,lower_mid,22.44,0.39,1278.8,393.8,9,43.76,0.23,0.128,2,9.33,1,1,1,2,11.91,0,0,0.0,99.12,low_risk,low_engagement,low_utilization,False,False,False
198,Other,organic,salaried,android,0,2241.51,mid,32.73,0.27,691.01,2020.0,12,168.33,0.9,0.203,1,8.98,14,0,1,4,74.94,0,2,10.1,87.38,low_risk,low_engagement,medium_utilization,False,False,False
199,Other,paid_search,self_employed,ios,5,2319.88,mid,42.9,0.43,1023.14,3676.3,9,408.48,1.58,0.329,2,9.09,2,0,0,1,71.42,0,1,4.7,93.67,low_risk,low_engagement,medium_utilization,False,False,False
200,Narva,organic,,web,23,955.19,low,21.35,0.26,1207.42,1701.95,24,70.91,1.78,0.275,6,7.65,6,1,1,2,20.31,1,2,3.9,81.48,low_risk,medium_engagement,low_utilization,False,False,False
201,Pärnu,organic,gig_worker,android,35,2023.96,mid,55.18,0.46,1874.19,4131.64,6,688.61,2.04,0.408,3,9.66,23,3,0,3,36.32,1,1,3.6,89.61,medium_risk,medium_engagement,medium_utilization,False,False,False
202,Tallinn,paid_search,gig_worker,ios,7,663.54,low,54.78,0.45,704.76,545.44,12,45.45,0.82,0.273,5,6.06,12,4,0,1,27.6,0,1,2.1,91.04,low_risk,medium_engagement,medium_utilization,False,False,False
203,Tallinn,social,salaried,web,31,3337.59,upper_mid,17.19,0.13,1108.47,1709.74,6,284.96,0.51,0.099,7,8.9,16,0,1,1,18.87,0,1,1.0,94.27,low_risk,high_engagement,low_utilization,False,False,False
204,Other,paid_search,unemployed,android,3,788.05,low,40.82,0.55,467.66,2678.74,9,297.64,3.4,0.558,10,8.51,5,2,1,4,17.49,1,3,16.6,84.71,medium_risk,high_engagement,medium_utilization,False,False,False
205,Tartu,referral,unemployed,android,4,522.88,low,42.93,0.33,313.66,193.27,3,64.42,0.37,0.18,5,4.65,70,0,0,3,58.56,0,0,2.3,99.62,low_risk,medium_engagement,medium_utilization,False,False,False
206,Tallinn,organic,salaried,android,26,2841.92,mid,46.68,0.47,3248.2,1455.59,9,161.73,0.51,0.218,8,5.54,2,2,0,1,16.15,1,2,10.2,87.54,low_risk,high_engagement,medium_utilization,False,False,False
207,Tallinn,organic,unemployed,ios,33,450.45,low,79.0,0.52,102.88,100.0,12,8.33,0.22,0.278,6,4.16,10,0,1,1,34.87,0,0,0.0,99.01,low_risk,medium_engagement,high_utilization,False,False,False
208,Pärnu,organic,salaried,android,4,2186.2,mid,3.78,0.08,466.76,4308.18,6,718.03,1.97,0.232,1,5.71,20,0,0,2,60.42,0,1,0.6,92.89,low_risk,low_engagement,low_utilization,False,False,False
209,Tallinn,organic,self_employed,ios,1,2065.41,mid,8.9,0.31,2450.64,5734.51,9,637.17,2.78,0.369,4,5.11,8,1,1,2,20.3,1,1,2.0,91.61,medium_risk,medium_engagement,low_utilization,False,False,False
210,Tallinn,organic,salaried,android,1,2280.93,mid,13.59,0.35,3774.29,3007.39,6,501.23,1.32,0.219,4,5.98,25,0,1,1,25.82,0,1,7.3,92.6,low_risk,medium_engagement,low_utilization,False,False,False
211,Tartu,organic,unemployed,android,4,484.48,low,30.81,0.36,321.32,325.24,9,36.14,0.67,0.196,3,8.49,27,0,1,3,25.56,0,2,8.0,85.32,low_risk,medium_engagement,medium_utilization,False,False,False
212,Pärnu,partner,salaried,android,20,1765.28,lower_mid,55.8,0.52,,11047.0,12,920.58,6.26,0.906,9,6.92,11,3,0,2,69.85,0,3,8.6,76.44,high_risk,high_engagement,medium_utilization,True,False,False
213,Pärnu,organic,salaried,android,10,2195.25,mid,72.3,0.45,3610.57,1075.6,6,179.27,0.49,0.261,4,6.9,10,0,0,1,16.3,0,1,5.3,90.99,low_risk,medium_engagement,high_utilization,False,False,False
214,Tallinn,paid_search,salaried,ios,9,1628.37,lower_mid,70.26,0.59,,1780.39,9,197.82,1.09,0.363,6,4.6,18,5,0,1,54.97,0,1,3.5,90.82,medium_risk,medium_engagement,high_utilization,True,False,False
215,Pärnu,paid_search,salaried,android,12,2309.3,mid,21.96,0.32,795.75,3808.58,12,317.38,1.65,0.276,4,6.33,2,1,0,1,36.77,0,1,0.0,94.23,low_risk,medium_engagement,low_utilization,False,False,False
216,Tallinn,paid_search,self_employed,android,31,1532.51,lower_mid,30.47,0.35,1830.42,210.24,18,11.68,0.14,0.124,3,2.36,10,0,0,3,6.92,1,1,4.0,92.76,low_risk,medium_engagement,medium_utilization,False,False,False
217,Tallinn,paid_search,salaried,android,1,2980.04,mid,32.12,0.46,5365.17,3074.69,12,256.22,1.03,0.243,4,2.39,3,1,1,4,39.13,0,1,5.4,93.09,low_risk,medium_engagement,medium_utilization,False,False,False
218,Narva,organic,self_employed,ios,17,3283.12,upper_mid,42.24,0.2,,1833.21,18,101.84,0.56,0.172,3,7.66,1,1,1,1,10.33,0,1,3.3,91.86,low_risk,medium_engagement,medium_utilization,True,False,False
219,Pärnu,organic,unemployed,android,37,585.73,low,45.15,0.38,398.09,456.32,3,152.11,0.78,0.239,4,3.87,12,0,0,1,13.83,1,1,4.6,92.6,low_risk,medium_engagement,medium_utilization,False,False,False
220,Narva,referral,gig_worker,web,3,1863.01,mid,37.33,0.47,2423.11,3064.18,6,510.7,1.64,0.328,3,8.1,2,0,1,1,36.73,0,1,4.9,89.58,low_risk,medium_engagement,medium_utilization,False,False,False
221,Pärnu,partner,student,android,25,789.13,low,23.68,0.19,406.52,1372.89,24,57.2,1.74,0.267,4,9.35,1,2,0,1,47.07,0,1,4.8,92.74,low_risk,medium_engagement,low_utilization,False,False,False
222,Tartu,organic,salaried,web,17,1513.14,lower_mid,37.33,0.41,831.1,1263.18,12,105.26,0.83,0.231,5,3.25,7,0,1,2,23.14,0,1,1.8,95.29,low_risk,medium_engagement,medium_utilization,False,False,False
223,Tallinn,organic,salaried,ios,0,1809.29,mid,26.81,0.26,889.76,2747.98,9,305.33,1.52,0.258,3,7.36,1,0,0,1,35.44,1,1,5.3,92.08,low_risk,medium_engagement,low_utilization,False,False,False
224,Tallinn,social,salaried,android,4,2163.85,mid,40.92,0.38,3246.48,1363.61,9,151.51,0.63,0.202,6,3.65,7,1,1,1,38.84,0,1,4.0,91.79,low_risk,medium_engagement,medium_utilization,False,False,False
225,Tallinn,paid_search,salaried,android,13,1123.56,lower_mid,24.85,0.2,270.73,3849.75,12,320.81,3.43,0.464,9,9.66,10,1,0,2,46.82,0,1,4.4,88.89,medium_risk,high_engagement,low_utilization,False,False,False
226,Tallinn,paid_search,unemployed,ios,10,809.12,low,31.25,0.5,347.27,650.21,18,36.12,0.8,0.238,1,7.69,1,0,1,2,29.51,0,2,12.1,83.8,low_risk,low_engagement,medium_utilization,False,False,False
227,Other,paid_search,salaried,android,11,2164.19,mid,39.06,0.27,5241.32,5996.75,12,499.73,2.77,0.415,3,7.23,9,1,0,1,40.69,0,2,7.9,83.19,medium_risk,medium_engagement,medium_utilization,False,False,False
228,Tallinn,organic,student,android,4,1206.44,lower_mid,25.5,0.28,415.27,1437.93,6,239.66,1.19,0.227,6,9.91,9,0,1,3,16.79,0,1,5.4,91.48,low_risk,medium_engagement,low_utilization,False,False,False
229,Other,referral,salaried,ios,16,2598.11,mid,30.65,0.3,428.14,1699.24,18,94.4,0.65,0.18,4,7.74,2,1,1,1,56.07,0,1,5.7,94.41,low_risk,medium_engagement,medium_utilization,False,False,False
230,Tartu,paid_search,gig_worker,ios,4,1407.88,lower_mid,40.04,0.46,668.5,382.64,9,42.52,0.27,0.185,3,5.81,11,0,1,2,35.72,0,0,0.0,98.65,low_risk,medium_engagement,medium_utilization,False,False,False
