user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band,experiment_eligibility_flag_invalid_flag,assignment_valid_flag_invalid_flag,low_exposure_flag_invalid_flag,onboarding_completion_flag_invalid_flag,activation_flag_invalid_flag,retained_30d_invalid_flag,retained_60d_invalid_flag,churn_30d_invalid_flag,upgrade_flag_invalid_flag,expansion_revenue_flag_invalid_flag,negative_feedback_flag_invalid_flag,experiment_eligibility_flag_clean,assignment_valid_flag_clean,low_exposure_flag_clean,onboarding_completion_flag_clean,activation_flag_clean,retained_30d_clean,retained_60d_clean,churn_30d_clean,upgrade_flag_clean,expansion_revenue_flag_clean,negative_feedback_flag_clean,acquisition_channel_missing_flag,company_size_missing_flag,time_to_activation_days_missing_flag,exposure_days_invalid_flag,sessions_first_14d_invalid_flag,feature_adoption_count_invalid_flag,support_tickets_first_30d_invalid_flag,time_to_activation_days_invalid_flag,monthly_subscription_value_invalid_flag
90,2026-03-23,paid_social,North America,mid_market,software,control,1,1,21,0,0,0,0,1,1,0,0,0,3,2,1,,280.34,high_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
91,2026-02-22,referral,North America,small,retail,treatment,1,1,29,0,0,0,0,1,1,0,0,0,7,1,0,,37.55,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
92,2026-01-24,organic,Europe,solo,education,treatment,1,1,30,0,0,0,0,0,1,0,0,0,4,7,0,,31.66,low_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
93,2026-01-26,referral,North America,small,software,treatment,1,1,21,0,1,1,0,0,1,1,1,0,4,4,2,4.5,127.31,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False
94,2026-03-30,organic,UK,solo,healthcare,control,1,1,23,0,1,0,1,0,0,0,0,0,7,3,0,,26.83,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
95,2026-03-01,direct,Europe,enterprise,software,control,1,1,26,0,1,0,1,1,0,0,0,0,6,2,0,,1209.46,enterprise_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
96,2026-02-10,partner,Europe,solo,education,control,1,1,26,0,0,1,0,1,1,1,1,0,9,1,2,5.1,27.15,low_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
97,2026-01-29,,Other,small,software,treatment,1,1,29,0,0,0,1,1,0,0,0,0,4,1,1,,115.53,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False
98,2026-01-15,partner,Europe,solo,software,treatment,1,1,29,0,1,0,1,1,0,0,0,1,5,4,1,,28.19,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,False
99,2026-02-14,paid_search,Europe,solo,software,control,1,1,24,0,0,1,0,0,1,0,0,0,7,1,1,4.5,18.2,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
100,2026-03-06,organic,Europe,small,software,control,1,1,21,0,1,0,1,1,0,0,0,1,2,1,1,,71.54,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,False
101,2026-03-30,direct,APAC,small,retail,control,1,1,30,0,0,1,0,1,1,0,0,1,11,3,0,5.2,80.12,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False
102,2026-03-12,referral,Europe,small,other,treatment,1,1,29,0,1,1,1,0,0,0,0,0,13,2,2,4.1,79.29,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
103,2026-01-09,paid_search,UK,solo,healthcare,control,1,1,22,0,0,1,1,0,0,0,0,1,8,3,1,5.6,16.13,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False
104,2026-03-29,paid_search,North America,mid_market,software,control,1,1,30,0,0,0,1,0,0,0,0,0,6,2,1,,288.97,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
105,2026-01-01,paid_search,Europe,solo,finance,treatment,1,1,30,0,0,0,1,1,0,0,0,0,3,2,1,,68.7,mid_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
106,2026-01-08,direct,North America,small,finance,treatment,1,1,24,0,1,0,0,0,1,0,0,0,4,3,2,,74.36,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
107,2026-03-29,organic,UK,small,healthcare,control,1,1,27,0,0,0,0,0,1,0,0,0,4,2,0,,81.52,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
108,2026-03-04,paid_search,North America,small,finance,treatment,1,1,22,0,0,0,1,0,0,0,0,0,6,5,1,,56.61,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
109,2026-01-11,paid_social,North America,solo,retail,control,1,1,29,0,0,1,1,0,0,0,0,0,13,2,1,3.8,38.56,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
110,2026-03-22,paid_search,APAC,mid_market,finance,control,1,1,25,0,0,1,1,1,0,1,0,0,10,6,0,1.7,253.94,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False
111,2026-01-08,paid_search,North America,small,retail,control,1,1,30,0,0,0,0,0,1,1,0,0,4,1,0,,110.06,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False
112,2026-02-04,organic,North America,solo,healthcare,treatment,1,1,29,0,0,1,1,1,0,0,0,0,10,2,1,6.4,27.63,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
113,2026-02-04,organic,North America,small,software,control,1,1,29,0,0,0,0,1,1,0,0,0,3,5,2,,63.02,mid_value,low_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
114,2026-02-02,organic,North America,solo,other,control,1,1,28,0,1,0,0,0,1,0,0,0,8,2,0,,25.9,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
115,2026-01-05,direct,Europe,small,software,control,1,1,23,0,0,1,0,1,1,1,1,0,11,2,0,6.6,36.09,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
116,2026-02-10,organic,North America,mid_market,healthcare,treatment,1,1,29,0,0,0,1,0,0,0,0,0,7,3,0,,153.25,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
117,2026-01-28,referral,North America,mid_market,other,control,1,1,23,0,1,0,0,1,1,0,0,0,5,5,1,,507.9,enterprise_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
118,2026-01-07,referral,North America,small,software,treatment,1,1,29,0,0,0,1,1,0,0,0,0,5,2,0,,93.07,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
119,2026-03-14,partner,North America,solo,software,control,1,1,22,0,1,0,1,0,0,0,0,0,5,3,0,,31.45,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
120,2026-03-13,direct,North America,solo,healthcare,treatment,1,1,27,0,0,0,0,0,1,0,1,0,4,4,4,,33.25,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,1,0,False,False,True,False,False,False,False,False,False
121,2026-01-12,organic,Europe,small,software,treatment,1,1,22,0,0,0,0,1,1,0,0,0,4,1,0,,80.03,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
122,2026-02-03,organic,North America,small,retail,treatment,1,1,25,0,0,1,1,0,0,1,1,0,12,5,1,1.7,96.68,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,1,1,0,False,False,False,False,False,False,False,False,False
123,2026-02-02,paid_search,North America,solo,education,treatment,1,1,22,0,0,0,0,1,1,0,0,1,2,3,0,,19.42,low_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,False
124,2026-02-17,organic,APAC,mid_market,healthcare,treatment,1,1,28,0,0,1,1,0,0,0,0,0,12,4,0,1.0,264.48,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
125,2026-01-23,referral,APAC,solo,retail,control,1,1,22,0,1,1,0,1,1,1,1,1,11,3,2,3.3,27.37,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,1,1,1,False,False,False,False,False,False,False,False,False
126,2026-03-03,referral,North America,small,retail,control,1,1,29,0,0,0,0,0,1,1,1,0,6,4,0,,85.47,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False
127,2026-03-29,partner,North America,solo,education,control,1,1,22,0,1,0,0,1,1,1,0,0,5,3,0,,36.26,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False
128,2026-02-06,organic,Europe,small,retail,control,1,1,24,0,0,1,0,0,1,1,0,0,8,2,0,3.4,49.71,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False
129,2026-02-13,direct,Europe,small,other,treatment,1,1,27,0,1,1,1,1,0,1,1,0,6,4,3,2.7,60.93,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
130,2026-03-27,paid_search,Other,solo,healthcare,control,1,1,29,0,1,0,0,1,1,1,1,0,6,1,0,,32.57,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,1,1,0,False,False,True,False,False,False,False,False,False
131,2026-02-04,paid_social,North America,small,software,control,1,1,23,0,1,0,0,0,1,0,0,0,3,1,0,,135.4,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
132,2026-03-06,paid_search,Europe,mid_market,finance,treatment,1,1,22,0,1,1,0,0,1,1,1,0,14,2,0,1.5,218.87,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False
133,2026-02-16,referral,APAC,small,other,control,1,1,26,0,1,1,1,0,0,0,1,0,5,1,2,1.6,78.07,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False
134,2026-03-19,paid_search,Europe,solo,software,control,1,1,21,0,0,1,0,0,1,0,0,0,9,4,1,1.6,29.17,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
135,2026-01-03,direct,North America,mid_market,education,control,1,1,25,0,1,1,0,1,1,0,0,0,13,4,1,5.2,277.23,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
136,2026-01-01,direct,North America,solo,healthcare,treatment,1,1,28,0,1,1,1,1,0,0,0,0,9,7,0,1.6,38.4,low_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
137,2026-01-05,partner,North America,small,other,treatment,1,1,23,0,1,1,1,1,0,0,0,1,9,6,2,1.4,68.15,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
138,2026-03-31,organic,North America,small,education,control,1,1,25,0,0,0,0,1,1,0,0,0,5,4,0,,79.84,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
139,2026-01-14,partner,UK,small,retail,treatment,1,1,29,0,1,0,0,1,1,0,0,1,16,2,0,,84.27,mid_value,power_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,False
140,2026-01-27,partner,North America,solo,other,treatment,1,1,21,0,0,0,0,1,1,1,0,0,9,0,0,,39.41,low_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False
141,2026-01-09,organic,North America,mid_market,other,control,1,1,29,0,1,1,1,1,0,1,1,0,14,5,1,5.4,246.79,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
142,2026-03-20,organic,APAC,small,finance,control,1,1,21,0,0,0,1,0,0,0,0,1,6,1,1,,73.65,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,False
143,2026-01-15,organic,Europe,enterprise,other,treatment,1,1,24,0,1,1,1,1,0,1,0,0,10,5,1,4.0,541.21,enterprise_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False
144,2026-03-31,organic,North America,mid_market,software,control,1,1,21,0,0,1,1,0,0,0,0,0,5,4,1,7.6,361.49,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
145,2026-02-11,paid_social,North America,enterprise,education,treatment,1,1,28,0,0,0,0,0,1,0,0,0,9,1,1,,1079.27,enterprise_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
146,2026-03-18,direct,North America,small,finance,treatment,1,1,27,0,0,1,0,1,1,1,0,0,16,5,1,2.9,90.62,mid_value,power_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False
147,2026-02-20,paid_search,North America,solo,healthcare,control,1,1,23,0,0,1,1,0,0,0,0,0,10,2,1,4.1,19.84,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
148,2026-03-04,paid_social,APAC,mid_market,other,treatment,1,1,25,0,1,1,0,0,1,0,1,0,10,2,1,12.4,337.38,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False
149,2026-02-21,direct,North America,mid_market,retail,treatment,1,1,22,0,1,1,1,1,0,0,0,0,5,4,2,3.6,168.34,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
150,2026-01-04,organic,Europe,mid_market,healthcare,control,1,1,30,0,1,1,0,0,1,0,0,0,14,6,0,4.9,239.78,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
151,2026-01-23,partner,North America,small,software,treatment,1,1,25,0,1,1,1,1,0,1,0,0,15,7,0,8.1,72.65,mid_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False
152,2026-01-15,paid_social,Other,small,other,control,1,1,25,0,1,1,1,0,0,0,0,0,8,4,0,10.6,152.0,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
153,2026-02-12,paid_social,Europe,mid_market,finance,treatment,1,1,29,0,1,1,1,1,0,0,0,0,11,4,2,2.3,180.69,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
